,Date,Market Cap (USD),Price (USD),Number of Coins
638,2019-03-27,37012159.52903809,0.16650003309714,222295208.23845318
639,2019-03-28,37868011.791479304,0.17035010377218202,222295208.23845315
640,2019-03-29,37400897.71898449,0.16824878059838802,222295208.2384532
641,2019-03-30,36690756.22061778,0.165054193076713,222295208.23845318
642,2019-03-31,38268601.033660874,0.17215216349877696,222295208.23845324
643,2019-04-01,43585372.37209219,0.196069779090059,222295208.23845324
644,2019-04-02,46575068.847907476,0.209518996009788,222295208.23845324
645,2019-04-03,44271756.84556013,0.19915749510025602,222295208.2384532
646,2019-04-04,44378581.25974794,0.19963804713299804,222295208.2384532
647,2019-04-05,45613251.456097454,0.205192238814112,222295208.23845324
648,2019-04-06,44900408.40577959,0.20198549830015,222295208.23845327
649,2019-04-07,44911768.72129577,0.202036602935316,222295208.23845327
650,2019-04-08,44024137.30611689,0.19804357302606698,222295208.23845327
651,2019-04-09,44184281.10308607,0.19876398350292002,222295208.23845315
652,2019-04-10,41401200.521582276,0.186244232836417,222295208.23845318
653,2019-04-11,36408465.36066741,0.163784301286479,222295208.2384532
654,2019-04-12,36453216.37748198,0.16398561474334197,222295208.2384533
655,2019-04-13,36491341.02187252,0.16415711931464003,222295208.23845324
656,2019-04-14,37750965.76936767,0.16982356960602,222295208.23845324
657,2019-04-15,35435189.67822001,0.15940599871234803,222295208.2384532
658,2019-04-16,35560580.647986844,0.159970072813452,222295208.23845327
659,2019-04-17,35875932.751160644,0.161388691350814,222295208.23845318
660,2019-04-18,35853003.16265146,0.161285542080567,222295208.23845327
661,2019-04-19,35665496.87106457,0.160442040805516,222295208.23845315
662,2019-04-20,36792318.06233249,0.16551107130867998,222295208.23845318
663,2019-04-21,34909408.55714519,0.157040760499427,222295208.23845327
664,2019-04-22,35754092.45502512,0.160840590034996,222295208.2384532
665,2019-04-23,33418357.771995086,0.150333234966305,222295208.23845324
666,2019-04-24,30471619.42270384,0.13707726614609403,222295208.23845318
667,2019-04-25,27952131.906694923,0.12574329482042199,222295208.23845324
668,2019-04-26,26290069.887994688,0.11826647140227001,222295208.23845327
669,2019-04-27,27562759.063883886,0.12399169231897099,222295208.2384533
670,2019-04-28,26269912.713820163,0.11817579390033801,222295208.23845318
671,2019-04-29,25653860.90712308,0.11540447097539099,222295208.23845333
