,Date,CapMrktCurUSD,PriceUSD,Number of Coins
1047,2019-05-28,1264733398.6870599,12.6473339868706,100000000.0
1048,2019-05-29,1368158402.5518901,13.681584025518902,100000000.0
1049,2019-05-30,1257912157.44003,12.5791215744003,100000000.0
1050,2019-05-31,1354883753.93695,13.548837539369499,100000000.0
1051,2019-06-01,1368723968.42265,13.687239684226501,100000000.0
1052,2019-06-02,1411244205.9718199,14.112442059718198,100000000.0
1053,2019-06-03,1257340154.94013,12.5734015494013,100000000.0
1054,2019-06-04,1135839649.67,11.358396496700001,100000000.0
1055,2019-06-05,1159845909.5412,11.598459095411998,100000000.0
1056,2019-06-06,1165533802.24697,11.6553380224697,100000000.0
1057,2019-06-07,1226094332.93071,12.2609433293071,100000000.0
1058,2019-06-08,1204857372.90847,12.0485737290847,100000000.0
1059,2019-06-09,1146573144.53969,11.4657314453969,100000000.0
1060,2019-06-10,1230525945.70242,12.3052594570242,100000000.0
1061,2019-06-11,1234164604.69025,12.341646046902499,100000000.0
1062,2019-06-12,1288836220.7693,12.888362207693,100000000.0
1063,2019-06-13,1306565210.07475,13.0656521007475,100000000.0
1064,2019-06-14,1346570339.40955,13.465703394095499,100000000.0
1065,2019-06-15,1400686170.28248,14.0068617028248,100000000.0
1066,2019-06-16,1408771775.30232,14.0877177530232,100000000.0
1067,2019-06-17,1419281208.5754302,14.192812085754301,100000000.0
1068,2019-06-18,1361461330.83433,13.614613308343301,100000000.0
1069,2019-06-19,1376315863.78844,13.7631586378844,100000000.0
1070,2019-06-20,1356765855.25073,13.5676585525073,100000000.0
1071,2019-06-21,1401097682.86266,14.0109768286266,100000000.0
1072,2019-06-22,1745313969.11024,17.4531396911024,100000000.0
1073,2019-06-23,1673748067.8554199,16.7374806785542,100000000.0
1074,2019-06-24,1785733010.1404102,17.857330101404102,100000000.0
1075,2019-06-25,1939639072.2749102,19.396390722749103,100000000.0
1076,2019-06-26,1900439562.0561898,19.004395620561898,100000000.0
1077,2019-06-27,1692796530.81094,16.9279653081094,100000000.0
1078,2019-06-28,1811832508.3985398,18.118325083985397,100000000.0
1079,2019-06-29,1844148104.10687,18.4414810410687,100000000.0
1080,2019-06-30,1675223834.50544,16.7522383450544,99999999.99999999
1081,2019-07-01,1693593302.97684,16.9359330297684,100000000.0
1082,2019-07-02,1768292190.94147,17.6829219094147,100000000.0
1083,2019-07-03,1792087539.10118,17.9208753910118,100000000.0
1084,2019-07-04,1711010040.33402,17.110100403340198,100000000.0
1085,2019-07-05,1700371704.09855,17.0037170409855,100000000.00000001
1086,2019-07-06,1682847692.26598,16.8284769226598,100000000.0
1087,2019-07-07,1723786163.34739,17.237861633473898,100000000.00000001
1088,2019-07-08,1758960594.22781,17.589605942278098,100000000.0
1089,2019-07-09,1728339312.9168699,17.283393129168697,100000000.00000001
1090,2019-07-10,1619136168.42281,16.191361684228102,99999999.99999999
1091,2019-07-11,1453451251.82076,14.5345125182076,100000000.0
1092,2019-07-12,1539321872.8989,15.393218728989,100000000.0
1093,2019-07-13,1413795648.81988,14.1379564881988,100000000.0
1094,2019-07-14,1220853611.39854,12.2085361139854,100000000.0
1095,2019-07-15,1233964639.03703,12.3396463903703,100000000.0
1096,2019-07-16,1025001445.0377699,10.2500144503777,100000000.0
1097,2019-07-17,1077263187.8615801,10.772631878615801,100000000.0
1098,2019-07-18,1312155337.0855598,13.1215533708556,100000000.0
1099,2019-07-19,1303796281.07316,13.0379628107316,100000000.0
1100,2019-07-20,1353290489.5687,13.532904895687,100000000.0
1101,2019-07-21,1291995171.20789,12.9199517120789,100000000.0
1102,2019-07-22,1203495376.9087,12.034953769087,100000000.0
